,latitude,longitude,power,datetime
19325308,-12.61,142.78,115.5,2020-11-05 03:46:16
19325309,-12.61,142.79,115.7,2020-11-05 03:46:16
19325317,-13.58,143.46,117.9,2020-11-05 03:46:16
19325318,-13.58,143.47,106.5,2020-11-05 03:46:16
19325319,-13.58,143.48,106.2,2020-11-05 03:46:16
19325365,-15.0,144.69,100.9,2020-11-05 03:46:16
19325380,-15.13,144.97,108.3,2020-11-05 03:46:16
19325396,-15.18,144.93,155.1,2020-11-05 03:46:16
19325402,-15.2,145.23,109.0,2020-11-05 03:46:16
19325404,-15.21,144.95,213.6,2020-11-05 03:46:16
19325429,-15.26,144.96,290.9,2020-11-05 03:46:16
19325441,-15.32,144.58,129.5,2020-11-05 03:46:16
19325489,-16.47,142.58,219.7,2020-11-05 03:46:16
19325490,-16.47,142.59,220.6,2020-11-05 03:46:16
19325496,-16.48,142.58,168.3,2020-11-05 03:46:16
19325551,-16.98,145.43,143.8,2020-11-05 03:46:16
19325552,-16.98,145.44,150.4,2020-11-05 03:46:16
19325574,-18.16,145.4,110.1,2020-11-05 03:46:16
19325575,-18.16,145.41,109.5,2020-11-05 03:46:16
19325576,-18.16,145.42,216.3,2020-11-05 03:46:16
19325607,-20.21,145.78,114.2,2020-11-05 03:46:16
19325611,-20.22,145.79,105.7,2020-11-05 03:46:16
19325613,-20.23,145.79,626.5,2020-11-05 03:46:16
19325614,-20.23,145.8,114.5,2020-11-05 03:46:16
19325652,-22.41,146.9,184.3,2020-11-05 03:46:16
19325653,-22.41,146.91,175.0,2020-11-05 03:46:16
19325654,-22.41,146.92,153.2,2020-11-05 03:46:16
19325656,-22.41,146.94,160.8,2020-11-05 03:46:16
19325660,-22.42,146.9,179.6,2020-11-05 03:46:16
19325663,-22.42,146.95,182.1,2020-11-05 03:46:16
19325666,-22.43,146.9,195.1,2020-11-05 03:46:16
19325671,-22.43,146.95,110.2,2020-11-05 03:46:16
19325673,-22.44,146.91,129.8,2020-11-05 03:46:16
19325675,-22.44,146.93,186.4,2020-11-05 03:46:16
19325676,-22.44,146.94,137.2,2020-11-05 03:46:16
19325699,-23.36,150.17,100.0,2020-11-05 03:46:16
19325780,-24.98,147.89,197.3,2020-11-05 03:46:16
19325783,-24.99,147.88,117.2,2020-11-05 03:46:16
19325786,-25.0,147.85,100.9,2020-11-05 03:46:16
19325788,-25.01,147.84,577.7,2020-11-05 03:46:16
19325789,-25.01,147.85,1357.6,2020-11-05 03:46:16
19325794,-25.02,147.84,141.8,2020-11-05 03:46:16
19325799,-25.04,147.43,137.5,2020-11-05 03:46:16
19325841,-25.3,147.95,111.8,2020-11-05 03:46:16
19325896,-25.56,148.03,172.8,2020-11-05 03:46:16
19325936,-25.66,147.84,108.4,2020-11-05 03:46:16
19325937,-25.66,147.85,108.2,2020-11-05 03:46:16
19325950,-25.67,149.11,108.1,2020-11-05 03:46:16
19326168,-16.816,138.0533,104.1,2020-11-07 04:31:01
19326169,-16.8166,138.0493,108.1,2020-11-07 04:31:01
19326170,-16.8173,138.0454,108.1,2020-11-07 04:31:01
19326176,-16.8138,138.0448,108.1,2020-11-07 04:31:01
19326181,-16.8119,138.0566,104.1,2020-11-07 04:31:01
19326182,-16.8125,138.0527,104.1,2020-11-07 04:31:01
19326183,-16.8132,138.0487,108.1,2020-11-07 04:31:01
19326204,-16.8002,138.0627,136.2,2020-11-07 04:31:01
19326225,-16.7967,138.0621,136.2,2020-11-07 04:31:01
19327568,-28.6037,150.8502,100.3,2020-11-05 04:14:49
19327801,-25.8689,149.1184,151.2,2020-11-05 04:14:49
19327803,-25.8651,149.119,149.8,2020-11-05 04:14:49
19327834,-25.1299,151.0723,150.9,2020-11-05 04:16:15
19327879,-25.6566,147.851,118.1,2020-11-05 04:16:15
19327880,-25.6584,147.8421,151.5,2020-11-05 04:16:15
19327932,-24.3447,151.7802,141.8,2020-11-05 04:16:15
19327938,-25.02,147.8497,158.3,2020-11-05 04:16:15
19327943,-25.0187,147.851,232.8,2020-11-05 04:16:15
19327947,-25.0082,147.8581,150.7,2020-11-05 04:16:15
19327948,-25.0101,147.8488,637.6,2020-11-05 04:16:15
19327949,-25.0119,147.8397,145.8,2020-11-05 04:16:15
19327952,-25.0015,147.8466,151.9,2020-11-05 04:16:15
19327962,-24.9714,147.9068,464.9,2020-11-05 04:16:15
19327963,-24.9732,147.8978,386.7,2020-11-05 04:16:15
19327971,-25.0393,147.4327,113.0,2020-11-05 04:16:15
19328030,-23.8935,145.4737,110.6,2020-11-05 04:16:15
19328052,-22.44,146.9404,109.4,2020-11-05 04:16:15
19328053,-22.4417,146.9317,156.9,2020-11-05 04:16:15
19328056,-22.4297,146.9473,103.2,2020-11-05 04:16:15
19328057,-22.4314,146.9385,262.4,2020-11-05 04:16:15
19328058,-22.4331,146.9298,194.3,2020-11-05 04:16:15
19328063,-22.4211,146.9454,168.5,2020-11-05 04:16:15
19328066,-22.4297,146.9016,144.1,2020-11-05 04:16:15
19328069,-22.4125,146.9435,173.2,2020-11-05 04:16:15
19328073,-22.4194,146.9085,174.1,2020-11-05 04:16:15
19328074,-22.4211,146.8998,124.1,2020-11-05 04:16:15
19328076,-22.4039,146.9417,133.8,2020-11-05 04:16:15
19328080,-22.4108,146.9066,128.8,2020-11-05 04:16:15
19328085,-22.4023,146.9048,144.3,2020-11-05 04:16:15
19328107,-20.232,145.7994,104.6,2020-11-05 04:17:39
19328108,-20.2335,145.7913,208.5,2020-11-05 04:17:39
19328109,-20.2237,145.7977,146.9,2020-11-05 04:17:39
19328110,-20.2252,145.7897,291.5,2020-11-05 04:17:39
19328115,-20.2085,145.7863,175.0,2020-11-05 04:17:39
19328122,-20.0159,144.6102,222.5,2020-11-05 04:17:39
19328125,-20.0081,144.6086,111.3,2020-11-05 04:17:39
19328147,-18.16,145.4118,140.0,2020-11-05 04:17:39
19328151,-18.1516,145.41,215.6,2020-11-05 04:17:39
19328163,-17.2616,145.37,102.7,2020-11-05 04:17:39
19328169,-16.9764,145.4438,140.6,2020-11-05 04:17:39
19328175,-16.975,145.4435,136.3,2020-11-05 04:17:39
19328181,-17.145,141.5644,129.1,2020-11-05 04:17:39
19328223,-16.491,142.5749,156.6,2020-11-05 04:19:04
19328227,-16.4763,142.5723,230.7,2020-11-05 04:19:04
19328230,-16.469,142.5709,158.5,2020-11-05 04:19:04
19328232,-16.4585,142.5876,193.9,2020-11-05 04:19:04
19328233,-16.4601,142.5786,178.3,2020-11-05 04:19:04
19328234,-16.4616,142.5696,128.0,2020-11-05 04:19:04
19328235,-16.4527,142.5772,182.6,2020-11-05 04:19:04
19328303,-15.2103,145.2339,153.8,2020-11-05 04:19:04
19328308,-15.2015,145.2323,174.5,2020-11-05 04:19:04
19328309,-15.2532,144.953,120.6,2020-11-05 04:19:04
19328313,-15.318,144.5989,152.6,2020-11-05 04:19:04
19328316,-15.1944,145.2216,269.8,2020-11-05 04:19:04
19328350,-15.2084,144.9456,152.9,2020-11-05 04:19:04
19328362,-15.184,144.9327,111.6,2020-11-05 04:19:04
19328401,-16.3367,137.3635,132.9,2020-11-05 04:19:04
19328405,-16.3332,137.3399,109.2,2020-11-05 04:19:04
19328409,-13.0717,136.2741,115.4,2020-11-07 04:32:27
19328445,-16.3265,137.3389,107.0,2020-11-05 04:19:04
19328472,-16.298,137.2961,129.2,2020-11-05 04:19:04
19328478,-16.2704,137.3914,109.6,2020-11-05 04:19:04
19328481,-16.2548,137.4043,129.6,2020-11-05 04:19:04
19328484,-16.248,137.4032,113.1,2020-11-05 04:19:04
19328500,-16.3275,136.0648,220.1,2020-11-05 04:19:04
19328638,-12.4584,132.9122,158.2,2020-11-07 04:32:27
19328666,-12.4501,132.0401,112.8,2020-11-07 04:32:27
19328667,-12.446,132.0437,118.3,2020-11-07 04:32:27
19328668,-12.4424,132.0431,186.5,2020-11-07 04:32:27
19328669,-12.4418,132.0472,186.5,2020-11-07 04:32:27
19328692,-11.2128,132.3298,343.3,2020-11-07 04:32:27
19328970,-16.5785,139.263,127.9,2020-11-07 04:31:01
19328978,-16.5435,139.2476,124.5,2020-11-07 04:31:01
19329068,-21.5907,145.9779,128.1,2020-11-07 04:29:36
19329098,-16.8222,138.0483,114.5,2020-11-07 04:31:01
19329099,-16.8286,138.009,100.0,2020-11-07 04:31:01
19329102,-16.8139,138.0549,309.0,2020-11-07 04:31:01
19329103,-16.8152,138.0471,430.6,2020-11-07 04:31:01
19329109,-16.8057,138.0616,121.6,2020-11-07 04:31:01
19329115,-16.7975,138.0683,144.7,2020-11-07 04:31:01
19329116,-16.7988,138.0604,260.7,2020-11-07 04:31:01
19329125,-16.7618,138.1034,196.2,2020-11-07 04:31:01
19329126,-16.7631,138.0955,355.4,2020-11-07 04:31:01
19329956,-24.347,151.783,141.6,2020-11-05 04:16:15
19329986,-25.0213,147.8492,120.3,2020-11-05 04:16:15
19329991,-25.017,147.8481,120.3,2020-11-05 04:16:15
19329996,-25.0118,147.8517,160.9,2020-11-05 04:16:15
19329997,-25.0127,147.847,160.9,2020-11-05 04:16:15
19330002,-25.0075,147.8506,160.9,2020-11-05 04:16:15
19330003,-25.0084,147.8459,160.9,2020-11-05 04:16:15
19330011,-25.0041,147.8448,156.9,2020-11-05 04:16:15
19330042,-24.9758,147.8961,130.3,2020-11-05 04:16:15
19330043,-24.9731,147.9096,117.0,2020-11-05 04:16:15
19330049,-24.974,147.9052,117.0,2020-11-05 04:16:15
19330050,-24.9749,147.9006,130.3,2020-11-05 04:16:15
19330051,-24.9697,147.9041,117.0,2020-11-05 04:16:15
19330052,-24.9706,147.8996,130.3,2020-11-05 04:16:15
19330053,-24.9688,147.9085,117.0,2020-11-05 04:16:15
19330334,-22.4391,146.9334,163.5,2020-11-05 04:16:15
19330340,-22.4331,146.9412,135.9,2020-11-05 04:16:15
19330341,-22.434,146.9368,135.9,2020-11-05 04:16:15
19330347,-22.4348,146.9324,101.7,2020-11-05 04:16:15
19330348,-22.4357,146.928,101.7,2020-11-05 04:16:15
19330349,-22.428,146.9447,112.6,2020-11-05 04:16:15
19330488,-20.2352,145.7937,106.2,2020-11-05 04:17:39
19330489,-20.2311,145.7929,106.2,2020-11-05 04:17:39
19330492,-20.2269,145.7921,147.7,2020-11-05 04:17:39
19330497,-20.2235,145.7872,147.7,2020-11-05 04:17:39
19330538,-20.0135,144.6124,116.8,2020-11-05 04:17:39
19330539,-20.0144,144.6072,116.8,2020-11-05 04:17:39
19330836,-16.4961,142.5782,104.3,2020-11-05 04:19:04
19330850,-16.46,142.5902,100.9,2020-11-05 04:19:04
19330853,-16.4608,142.5856,100.9,2020-11-05 04:19:04
19331121,-15.2059,144.9474,159.1,2020-11-05 04:19:04
19331161,-15.1814,144.9344,116.1,2020-11-05 04:19:04
19331298,-16.3353,137.3614,132.5,2020-11-05 04:19:04
19331323,-16.3245,137.3405,107.5,2020-11-05 04:19:04
19331454,-15.0405,144.6864,172.2,2020-11-07 04:31:01
19331455,-15.0418,144.6798,291.4,2020-11-07 04:31:01
19331462,-15.0235,144.7174,142.2,2020-11-07 04:31:01
19331463,-15.0248,144.7108,110.3,2020-11-07 04:31:01
19331476,-15.0208,144.6755,108.7,2020-11-07 04:31:01
19331696,-16.3414,137.2173,105.3,2020-11-07 04:31:01
19331706,-16.3123,137.3127,169.8,2020-11-07 04:31:01
19331888,-16.2808,136.0415,113.8,2020-11-07 04:31:01
19331927,-13.0737,136.2726,109.4,2020-11-07 04:32:27
19331938,-13.098,135.9554,182.1,2020-11-07 04:32:27
19331992,-12.4475,132.046,116.6,2020-11-07 04:32:27
19331993,-12.4486,132.0378,111.8,2020-11-07 04:32:27
19331994,-12.4403,132.0449,373.0,2020-11-07 04:32:27
19331998,-11.2212,132.3331,157.8,2020-11-07 04:32:27
19332000,-11.2154,132.3243,103.9,2020-11-07 04:32:27
19332023,-16.9326,124.1844,106.9,2020-11-07 04:32:27
19332024,-16.9201,124.1833,118.5,2020-11-07 04:32:27
19332772,-28.6037,150.8502,100.3,2020-11-05 04:14:49
19332872,-25.8689,149.1184,151.2,2020-11-05 04:14:49
19332874,-25.8651,149.119,149.8,2020-11-05 04:14:49
19332905,-25.1299,151.0723,150.9,2020-11-05 04:16:15
19332915,-25.6566,147.851,118.1,2020-11-05 04:16:15
19332916,-25.6584,147.8421,151.5,2020-11-05 04:16:15
19332968,-24.3447,151.7802,141.8,2020-11-05 04:16:15
19332974,-25.02,147.8497,158.3,2020-11-05 04:16:15
19332979,-25.0187,147.851,232.8,2020-11-05 04:16:15
19332983,-25.0082,147.8581,150.7,2020-11-05 04:16:15
19332984,-25.0101,147.8488,637.6,2020-11-05 04:16:15
19332985,-25.0119,147.8397,145.8,2020-11-05 04:16:15
19332988,-25.0015,147.8466,151.9,2020-11-05 04:16:15
19332998,-24.9714,147.9068,464.9,2020-11-05 04:16:15
19332999,-24.9732,147.8978,386.7,2020-11-05 04:16:15
19333007,-25.0393,147.4327,113.0,2020-11-05 04:16:15
19333066,-23.8935,145.4737,110.6,2020-11-05 04:16:15
19333088,-22.44,146.9404,109.4,2020-11-05 04:16:15
19333089,-22.4417,146.9317,156.9,2020-11-05 04:16:15
19333092,-22.4297,146.9473,103.2,2020-11-05 04:16:15
19333093,-22.4314,146.9385,262.4,2020-11-05 04:16:15
19333094,-22.4331,146.9298,194.3,2020-11-05 04:16:15
19333099,-22.4211,146.9454,168.5,2020-11-05 04:16:15
19333102,-22.4297,146.9016,144.1,2020-11-05 04:16:15
19333105,-22.4125,146.9435,173.2,2020-11-05 04:16:15
19333109,-22.4194,146.9085,174.1,2020-11-05 04:16:15
19333110,-22.4211,146.8998,124.1,2020-11-05 04:16:15
19333112,-22.4039,146.9417,133.8,2020-11-05 04:16:15
19333116,-22.4108,146.9066,128.8,2020-11-05 04:16:15
19333121,-22.4023,146.9048,144.3,2020-11-05 04:16:15
19333143,-20.232,145.7994,104.6,2020-11-05 04:17:39
19333144,-20.2335,145.7913,208.5,2020-11-05 04:17:39
19333145,-20.2237,145.7977,146.9,2020-11-05 04:17:39
19333146,-20.2252,145.7897,291.5,2020-11-05 04:17:39
19333151,-20.2085,145.7863,175.0,2020-11-05 04:17:39
19333158,-20.0159,144.6102,222.5,2020-11-05 04:17:39
19333161,-20.0081,144.6086,111.3,2020-11-05 04:17:39
19333182,-18.16,145.4118,140.0,2020-11-05 04:17:39
19333186,-18.1516,145.41,215.6,2020-11-05 04:17:39
19333198,-17.2616,145.37,102.7,2020-11-05 04:17:39
19333204,-16.9764,145.4438,140.6,2020-11-05 04:17:39
19333210,-16.975,145.4435,136.3,2020-11-05 04:17:39
19333216,-17.145,141.5644,129.1,2020-11-05 04:17:39
19333257,-16.491,142.5749,156.6,2020-11-05 04:19:04
19333261,-16.4763,142.5723,230.7,2020-11-05 04:19:04
19333264,-16.469,142.5709,158.5,2020-11-05 04:19:04
19333266,-16.4585,142.5876,193.9,2020-11-05 04:19:04
19333267,-16.4601,142.5786,178.3,2020-11-05 04:19:04
19333268,-16.4616,142.5696,128.0,2020-11-05 04:19:04
19333269,-16.4527,142.5773,182.6,2020-11-05 04:19:04
19333293,-15.2103,145.2337,153.8,2020-11-05 04:19:04
19333298,-15.2015,145.2321,174.5,2020-11-05 04:19:04
19333299,-15.2531,144.9528,120.6,2020-11-05 04:19:04
19333303,-15.318,144.5988,152.6,2020-11-05 04:19:04
19333306,-15.1944,145.2215,269.8,2020-11-05 04:19:04
19333338,-15.2083,144.9451,152.9,2020-11-05 04:19:04
19333350,-15.1839,144.9323,111.6,2020-11-05 04:19:04
19333411,-14.511,142.4799,277.5,2020-11-05 04:19:04
19333421,-14.4703,142.3505,109.5,2020-11-05 04:19:04
19333422,-14.4719,142.3413,127.9,2020-11-05 04:19:04
19333423,-14.4644,142.34,198.1,2020-11-05 04:19:04
19333435,-14.0205,141.8964,114.2,2020-11-05 04:19:04
19333438,-14.0188,141.8882,107.9,2020-11-05 04:19:04
19333493,-12.3241,142.8533,179.8,2020-11-05 04:19:04
19333499,-12.3309,142.8465,101.7,2020-11-05 04:19:04
19333503,-12.323,142.8451,140.1,2020-11-05 04:19:04
19333513,-16.3364,137.3631,132.7,2020-11-05 04:19:04
19333517,-16.3329,137.3395,109.2,2020-11-05 04:19:04
19333522,-16.3261,137.3385,106.9,2020-11-05 04:19:04
19333549,-16.2977,137.2956,129.0,2020-11-05 04:19:04
19333555,-16.2701,137.391,109.6,2020-11-05 04:19:04
19333558,-16.2544,137.4038,129.6,2020-11-05 04:19:04
19333561,-16.2477,137.4028,113.1,2020-11-05 04:19:04
19333576,-16.3269,136.0642,220.1,2020-11-05 04:19:04
19335787,-24.347,151.783,141.6,2020-11-05 04:16:15
19335817,-25.0213,147.8492,120.3,2020-11-05 04:16:15
19335822,-25.017,147.8481,120.3,2020-11-05 04:16:15
19335827,-25.0118,147.8517,160.9,2020-11-05 04:16:15
19335828,-25.0127,147.847,160.9,2020-11-05 04:16:15
19335833,-25.0075,147.8506,160.9,2020-11-05 04:16:15
19335834,-25.0084,147.8459,160.9,2020-11-05 04:16:15
19335842,-25.0041,147.8448,156.9,2020-11-05 04:16:15
19335873,-24.9758,147.8961,130.3,2020-11-05 04:16:15
19335874,-24.9731,147.9096,117.0,2020-11-05 04:16:15
19335880,-24.974,147.9052,117.0,2020-11-05 04:16:15
19335881,-24.9749,147.9006,130.3,2020-11-05 04:16:15
19335882,-24.9697,147.9041,117.0,2020-11-05 04:16:15
19335883,-24.9706,147.8996,130.3,2020-11-05 04:16:15
19335884,-24.9688,147.9085,117.0,2020-11-05 04:16:15
19336181,-22.4391,146.9334,163.5,2020-11-05 04:16:15
19336187,-22.4331,146.9412,135.9,2020-11-05 04:16:15
19336188,-22.434,146.9368,135.9,2020-11-05 04:16:15
19336194,-22.4348,146.9324,101.7,2020-11-05 04:16:15
19336195,-22.4357,146.928,101.7,2020-11-05 04:16:15
19336196,-22.428,146.9447,112.6,2020-11-05 04:16:15
19336335,-20.2352,145.7937,106.2,2020-11-05 04:17:39
19336336,-20.2311,145.7929,106.2,2020-11-05 04:17:39
19336339,-20.2269,145.7921,147.7,2020-11-05 04:17:39
19336344,-20.2235,145.7872,147.7,2020-11-05 04:17:39
19336387,-20.0135,144.6124,116.8,2020-11-05 04:17:39
19336388,-20.0144,144.6072,116.8,2020-11-05 04:17:39
19336685,-16.4961,142.5782,104.3,2020-11-05 04:19:04
19336699,-16.46,142.5902,100.9,2020-11-05 04:19:04
19336702,-16.4608,142.5856,100.9,2020-11-05 04:19:04
19336969,-15.2058,144.947,159.1,2020-11-05 04:19:04
19337009,-15.1813,144.9339,116.1,2020-11-05 04:19:04
19337546,-12.3325,142.8495,102.1,2020-11-05 04:19:04
19337558,-12.3245,142.8481,140.5,2020-11-05 04:19:04
19337597,-16.3349,137.3609,132.3,2020-11-05 04:19:04
19337622,-16.3241,137.3401,107.5,2020-11-05 04:19:04
19337814,-15.1529,134.3311,124.5,2020-11-05 04:19:04
19341052,-16.3291,137.3408,119.9,2020-11-05 05:08:53
19341071,-16.272,137.392,163.3,2020-11-05 05:08:53
19341076,-16.2565,137.4072,209.6,2020-11-05 05:08:53
19341079,-16.2448,137.4046,143.1,2020-11-05 05:08:53
19341090,-16.3245,136.0262,252.2,2020-11-05 05:08:53
19341091,-16.326,136.0189,111.5,2020-11-05 05:08:53
19341131,-20.8895,125.4142,112.8,2020-11-05 05:08:53
19341133,-21.5006,119.1834,118.8,2020-11-05 05:08:53
19341134,-18.7497,121.7178,192.0,2020-11-05 05:08:53
19341135,-18.751,121.7068,122.9,2020-11-05 05:08:53
19341136,-18.7416,121.7167,627.6,2020-11-05 05:08:53
19341137,-18.743,121.7056,238.9,2020-11-05 05:08:53
19341139,-18.7336,121.7155,248.4,2020-11-05 05:08:53
19341140,-18.735,121.7045,294.5,2020-11-05 05:08:53
19341141,-18.7296,121.6814,120.4,2020-11-05 05:08:53
19341172,-16.9608,124.286,224.8,2020-11-05 05:08:53
19341173,-16.9619,124.2782,120.6,2020-11-05 05:08:53
19341184,-16.9229,124.3043,128.1,2020-11-05 05:08:53
19341191,-16.9238,124.2484,142.4,2020-11-05 05:08:53
19341192,-16.9249,124.2406,121.2,2020-11-05 05:08:53
